"","mean","se_mean","sd","X2.5.","X25.","X50.","X75.","X97.5.","n_eff","Rhat"
"log_LMAs[71]",3.40029315165406,0.0262758812671845,0.787501684633783,1.06603053424585,3.25650105945844,3.65155506276132,3.85896377418837,4.10525935195223,898.231748782725,1.00414047319392
"log_LMAs[72]",3.41567565574599,0.00377109594759495,0.145072933870298,3.0585793204915,3.36351710933703,3.44861985320433,3.50591071817753,3.58862811205673,1479.91790163995,1.0019947799784
"log_LMAs[73]",3.47409662246496,0.0277059594570552,0.923690484063253,0.86800887845198,3.15097463952223,3.76236114035585,4.1015408356696,4.47279544966776,1111.49253509851,1.00323742193371
"log_LMAs[74]",3.15605146789904,0.0189568151909589,0.751876265743904,1.20710804615298,2.82857767489235,3.32770350509551,3.68318969441242,4.09153767925934,1573.12053131064,1.00091936713451
"log_LMAs[75]",2.93906493900914,0.00500090716251197,0.178379171925944,2.5206003586281,2.87962024498356,2.97280063188654,3.04899566766274,3.14238884804173,1272.30344280319,1.00566743320924
"log_LMAs[76]",1.6338942594811,0.0238206107664144,0.976530615798173,-0.77417207774369,1.09803232262874,1.81992993349246,2.36208144343069,3.01771129321093,1680.60612464274,1.00051315985986
"log_LMAs[77]",4.21010954447168,0.0234458369453149,0.636161957053047,2.31174747483324,4.0786131714545,4.41226558212778,4.5913911889107,4.79190214465757,736.213722537739,1.00200496346272
"log_LMAs[78]",2.51836907218408,0.0273247702491856,0.971927652931646,0.0424583425337278,2.05832957551713,2.72440161230125,3.23686082241325,3.77283034785899,1265.18734524964,1.00506882837694
"log_LMAs[79]",3.34768723159443,0.0189652431930695,0.667872767638143,1.47524644948241,3.10697368640014,3.53472217873607,3.79004383603346,4.09751135874598,1240.139781106,1.00255430172454
"log_LMAs[80]",2.62325964755178,0.033970733694777,1.18192338268998,-0.581758541753427,2.10233304760623,2.99328606292527,3.46342181231839,3.945605250445,1210.51115447504,1.00268688035714
"log_LMAs[81]",4.38068291991706,0.0130849844174813,0.336573896588492,3.50368555980062,4.30789796782102,4.47282231911294,4.56970133328988,4.67525988404314,661.628861659338,1.00262304523547
"log_LMAs[82]",3.90460733148383,0.0288313820213922,0.728652146961592,1.7678976213696,3.73905445587136,4.13044886410183,4.35478298004851,4.60275646563495,638.718619350897,1.00269562532617
"log_LMAs[83]",2.98581791406528,0.0239828949449939,0.702606976911395,0.974249368729751,2.84080726755918,3.19440943967218,3.41359841100831,3.62896675874534,858.265599904415,1.0004669128123
"log_LMAs[84]",3.07102818447107,0.0201588218143424,0.763489825506279,1.12945263333182,2.76866145300014,3.27301893355321,3.59141668578392,3.96777588853254,1434.4196157162,1.00038789414707
"log_LMAs[85]",2.32105813288276,0.0275777653635896,1.0694020604748,-0.438270674953773,1.83306297083211,2.55062482040866,3.0960908931524,3.70149112526308,1503.70931010958,1.00218463711348
"log_LMAs[86]",1.65076543883568,0.0402075534457652,1.504985890485,-1.81696175746972,0.648842567497654,1.97680681480072,2.86380735562934,3.65568683302261,1401.03685867112,1.00216146927888
"log_LMAs[87]",3.16944092099416,0.014014049245918,0.387057500812679,2.21219005549316,3.0631037932969,3.2651434948223,3.40112886726866,3.56105191600989,762.822856953694,1.00066921632938
"log_LMAs[88]",3.50847317049484,0.00919926209471483,0.284674374392236,2.7831862199618,3.45601785400123,3.57635960931489,3.66243390203935,3.77011078532286,957.614613488419,1.00093063542302
"log_LMAs[89]",3.26262298597194,0.0197930697312352,0.718826170168865,1.21902180856127,2.98166058428104,3.44933595153286,3.75022823207328,4.0663900980586,1318.92910082145,1.00073831518654
"log_LMAs[90]",3.75150812356193,0.0208762717112616,0.574114083508155,2.15156245106495,3.62977478113967,3.92551121540783,4.08223567503911,4.27216344148809,756.293764657595,0.999738749823643
"log_LMAs[91]",2.02372426042082,0.0278384697627128,1.01040384392369,-0.589548164797166,1.55408292584046,2.27443105566782,2.75814789891535,3.28017544803442,1317.34419282023,1.0058279075542
"log_LMAs[92]",2.78071724055063,0.0037671026982717,0.108592675621283,2.53369384375862,2.74185494605748,2.80130513017756,2.84704910302961,2.90925704563194,830.971535761758,1.0038255925203
"log_LMAs[93]",2.35702084460517,0.0249906250285583,1.08140771617836,-0.48105187475029,1.81710652738836,2.5735218619253,3.1396907446561,3.8371245533147,1872.51235444349,1.0028451716359
"log_LMAs[94]",2.04078034323602,0.0233873121293392,0.836580192756853,-0.0443281409372931,1.63317075199985,2.20056028212936,2.63538190436424,3.1731040051978,1279.54195915097,1.00002267860468
"log_LMAs[95]",2.6422257860036,0.0250479097773456,0.88680919129793,0.217417439261071,2.36309641045404,2.89738286992622,3.2161450470104,3.61959374900745,1253.47994774267,0.999990879776224
"log_LMAs[96]",3.88739906329837,0.0130011505797511,0.479257086815062,2.64594799516658,3.75084419886091,4.01706166934559,4.1919905908489,4.38888959113063,1358.85623183119,1.00258807265848
"log_LMAs[97]",3.94086504119502,0.0235737111668389,0.549172299496847,2.36819161805356,3.767721851707,4.10401593943948,4.30486000756554,4.52215642204603,542.701884945601,0.999842466439742
"log_LMAs[98]",2.83465483546216,0.0209288838200945,0.584144901104802,1.12455480131437,2.66566627114694,3.01228825472795,3.1930902738669,3.42715083756773,779.020786488421,1.00278856246505
"log_LMAs[99]",2.7779054110825,0.022780686428638,1.01083205338361,0.278524472058881,2.26765096996522,2.98741726922333,3.52107788866754,4.12581673776448,1968.90334841864,1.00064583986294
"log_LMAs[100]",2.87270103784046,0.0132076100766554,0.371898940964713,1.89594885208743,2.78004226479074,2.96080379416994,3.08361553809114,3.24049750356323,792.868940695895,1.00193085432988
"log_LMAs[101]",1.4107567924698,0.0411814970999991,1.3101501354833,-1.75853940667621,0.630793666646204,1.65132141711186,2.41225671843899,3.24234532764607,1012.13366564651,1.00117353191728
"log_LMAs[102]",3.16217028702837,0.0209423247576281,0.673066219184747,1.33418522877696,2.97166081990027,3.37365173546259,3.58626178292134,3.82374989783596,1032.91791086375,1.00018180228613
"log_LMAs[103]",2.61929393332072,0.0161870431091983,0.56623524025979,0.992481996446178,2.4590143001557,2.77556567911626,2.96370862864763,3.1873120098609,1223.65430556598,1.00352985109528
"log_LMAs[104]",4.1730605613883,0.0150853856407939,0.430071423586158,2.9814144276515,4.10460802467247,4.29684572785316,4.40327042193417,4.53118486914384,812.771261591423,1.00573596952953
"log_LMAs[105]",3.33482710780474,0.00478247036660946,0.162941897136065,2.96115201640566,3.29135699930441,3.37101529632058,3.426939375981,3.49963971061112,1160.80952112363,1.00115611886469
"log_LMAs[106]",3.18216230043708,0.0194709132771526,0.44740491653708,1.87247343246333,3.11767189720624,3.30391608468186,3.41853014676196,3.57078405868346,527.993844716415,1.01965483795901
"log_LMAs[107]",3.56987160100335,0.00835062902287984,0.239618646171631,3.03801837150105,3.5160973567007,3.62769178254695,3.70228858393443,3.79359598453331,823.384787864743,1.0024942936457
"log_LMAs[108]",1.80901027509209,0.0286412372866672,1.17210821161409,-1.02469242880157,1.14520675685501,2.04613117507008,2.70210508292114,3.45518603719368,1674.75724967313,1.00015748092292
"log_LMAs[109]",1.83869547442812,0.0252260897659875,0.943819827482456,-0.54453438126073,1.37837453004042,2.00315718718296,2.52218083706758,3.15610804760369,1399.83974355765,1.00004292150196
"log_LMAs[110]",3.39621541857743,0.00275292534140144,0.104376390056987,3.13616012425694,3.35930877467082,3.41684564360462,3.46253863654468,3.51872186669561,1437.52589783662,1.0028607013686
"log_LMAs[111]",4.73438284069568,0.0113714964562544,0.351568718022852,3.74704922846488,4.65124456370216,4.83308748044736,4.94367790395111,5.0818165076605,955.840019947985,0.999532305366222
"log_LMAs[112]",3.91799726988006,0.000821180826932463,0.0239169850098311,3.85976438474825,3.90604603627307,3.92186028117422,3.93527773133333,3.95191698599798,848.272252092773,1.00385510172551
"log_LMAs[113]",3.2239087316282,0.016541885581738,0.720336836339941,1.33291121088674,2.9216494587656,3.41966699462065,3.72670172184872,4.04552873210526,1896.27457980301,0.999558594723591
"log_LMAs[114]",2.7597605244643,0.0175150118801672,0.740136829938121,0.896125094936384,2.43247138995635,2.94052746263089,3.27913282185543,3.66288306245113,1785.67804456437,0.999945297412745
"log_LMAs[115]",3.35328800389892,0.0106351927218951,0.291636196660699,2.65734203465204,3.28628672427758,3.42783796747824,3.51647448460222,3.61528189371199,751.955470437769,1.00026883114585
"log_LMAs[116]",4.11432845351972,0.0081804792995183,0.231579173317121,3.65443676043379,4.06196776849518,4.16220877610989,4.23112361269158,4.31821161836849,801.385533826358,1.00375389858382
"log_LMAs[117]",3.86255480898223,0.00101043772448294,0.0326927033720385,3.78050579778511,3.84878459817645,3.86953011850199,3.88456976153315,3.9037735237199,1046.8454355868,1.00194096594412
"log_LMAs[118]",3.13977058265326,0.0207631956289723,0.839560056656668,0.881400125139341,2.79377655126963,3.36807269252297,3.72907614899616,4.10725961685888,1634.99016521913,1.00151841224858
"log_LMAs[119]",3.01525636455842,0.0208152283565561,0.513111640294488,1.78055329799584,2.96314717436873,3.13333102533507,3.24699922042273,3.38826870947224,607.661014833717,1.00118813398532
"log_LMAs[120]",3.69868478587212,0.0336191651349513,0.792947834319355,1.33998098409871,3.5160135640483,3.93630027439292,4.16902021304297,4.41255323785426,556.308103071146,1.00929623358278
"log_LMAs[121]",4.11192400944176,0.0056087100525937,0.204296515062202,3.59521710053219,4.05317625193526,4.16137677914923,4.23502509508491,4.33245181571385,1326.7709016115,1.00048122342877
"log_LMAs[122]",2.81550720552405,0.0260802905816275,0.985571589765846,0.289166899541644,2.35385753660422,3.03453252430086,3.53957544742797,4.05384352407014,1428.07659045009,0.999912738191165
"log_LMAs[123]",3.81561074211162,0.00174895718856435,0.0598260592702366,3.66918714761696,3.78805415524245,3.82554150486973,3.85619267642203,3.90005999905311,1170.09853643976,1.00266507720872
"log_LMAs[124]",4.37988474770069,0.00751149834453996,0.225845625800889,3.78533177193874,4.32345128605989,4.4391767451803,4.51428535079527,4.61076651855351,904.003715210286,1.0014415123562
"log_LMAs[125]",4.16268225737149,0.0133261137617895,0.292504220620332,3.56957160470209,4.10327482184842,4.22759891067735,4.30565869231784,4.40878714394083,481.789400531306,1.00277938104566
"log_LMAs[126]",2.31394824702686,0.025738439455057,0.754805956305744,0.272439991643351,2.00756018682892,2.48752683193599,2.82602079016932,3.22673698258319,860.015371739788,1.00108256561198
"log_LMAs[127]",3.05547376867133,0.0190689335780789,0.721234341875876,1.16587181483773,2.77685377000867,3.25522012860199,3.53679438897271,3.85642953845537,1430.53992590346,1.00165475048647
"log_LMAs[128]",2.29111670429018,0.0234834281849173,0.76832580625198,0.404639892547688,1.9196690270515,2.42878563251513,2.83779957661098,3.33846308804296,1070.45359974201,1.00292848325057
"log_LMAs[129]",3.48765899522848,0.00161978387848779,0.0453655528927015,3.38068372310465,3.46516399142437,3.49545642055649,3.52009308454546,3.54904463481467,784.401240971343,1.00302414976482
"log_LMAs[130]",4.04992204146341,0.0141993839206055,0.36776303791231,3.08715375423755,3.98845655182733,4.14823806459564,4.24229064770371,4.35573285848217,670.806331415914,1.00012500768325
"log_LMAs[131]",4.16340566129782,0.0308724194499125,0.702440200665804,1.94095567989278,4.09327819851172,4.36917227231335,4.52378457328718,4.70830635841225,517.699069319019,1.00351875579922
"log_LMAs[132]",3.12198575175043,0.0202436565390213,0.638556235202021,1.45582076545338,2.91500088252696,3.28481102788332,3.53211046362354,3.83254140240053,994.993810714286,1.0033751904415
"log_LMAs[133]",3.30713919499822,0.0259430999581281,0.875547934193405,0.871969077806512,2.95996644040924,3.54798830057459,3.89470384142365,4.34001699861536,1138.98005051052,1.0005303724808
"log_lik[1]",-8.72040076153327,0.0247864908996562,1.21774480985689,-11.3962360738827,-9.42900599386545,-8.64054239177798,-7.88332439366263,-6.62887401574921,2413.69550181923,0.999881291790352
"log_lik[2]",-4.29328048377358,0.0222751145270701,1.0000008633112,-6.83510550125403,-4.66888287149822,-4.08954804617998,-3.6552451598279,-3.04029969465655,2015.39816404836,0.999627785563429
"log_lik[3]",-0.801198477023928,0.015455767568659,0.680758195915978,-2.59009672988071,-0.928612311419506,-0.641916617041107,-0.447985565211975,-0.0781276625722901,1940.01282691102,1.00121491275107
"log_lik[4]",-1.37572691693366,0.0283808410371703,0.749945906429343,-3.36069427812752,-1.63480326109349,-1.20387379261993,-0.898566774125076,-0.44993291611,698.247445259363,1.00220996768997
"log_lik[5]",-1.42734827383991,0.0295951414465133,0.798921137851663,-3.65068100248535,-1.67606708502443,-1.21958052942266,-0.91852844502102,-0.489386059401904,728.73056225784,1.00684317040891
"log_lik[6]",-2.00636659071037,0.0224550218756614,1.04563464641456,-4.95590665232647,-2.2797276865569,-1.72182359160171,-1.36578666138876,-0.888766613674627,2168.36787655105,0.999846055580063
"log_lik[7]",-1.05774959524348,0.0287891255372363,0.769228671489585,-3.25103117718163,-1.26933209675068,-0.840982471715262,-0.601724460350196,-0.180413903104342,713.927284162053,1.00335780822888
"log_lik[8]",-0.95432456816088,0.0149880514973182,0.52789419926988,-2.29981899746351,-1.10113466996996,-0.863655375307335,-0.66249881355953,-0.244298502479597,1240.51901716473,0.999409677883921
"log_lik[9]",-1.59496668504233,0.0252756037209784,0.790790675020452,-3.52257094774346,-2.01622831795058,-1.52278792069792,-1.04799291659505,-0.342650233295428,978.858696282565,1.00128185031522
"log_lik[10]",-0.943972979596665,0.0204144089323279,0.617658691830038,-2.52346036883242,-1.15089341542841,-0.808757278463911,-0.575697464554175,-0.149457254582879,915.426529515215,1.00422512968505
"log_lik[11]",-0.83292603691464,0.0195326379549151,0.672304812453986,-2.69878984475814,-1.00369100018917,-0.676392122029425,-0.459495686829969,-0.00205393837939365,1184.70614022076,1.00125704098187
"log_lik[12]",-1.2559293334768,0.0176923074948504,0.770951818281682,-3.52195267599637,-1.39428876131265,-1.04566410951343,-0.830541400455149,-0.43529821683226,1898.82751559594,1.00017103316254
"log_lik[13]",-1.28258424103814,0.0130328145538033,0.713836651889971,-3.19715802267039,-1.54555475131687,-1.14226570400195,-0.852225172132855,-0.300281342166895,3000,1.00191147867047
"log_lik[14]",-0.800652668110139,0.0143629702693468,0.649943338851697,-2.647822986744,-0.935594728444835,-0.642133232336109,-0.44166313586024,-0.0363973307600089,2047.68180448561,1.00188457224013
"log_lik[15]",-0.736011878732319,0.0147891330601864,0.609000526213253,-2.36461297566513,-0.888287292346271,-0.591489093646914,-0.385458235824638,-0.0121500905160552,1695.70344712327,1.00081206607899
"log_lik[16]",-2.42824704017332,0.036254890622665,0.726804531323448,-4.26036251528509,-2.76345901757399,-2.25937724334964,-1.92179169301431,-1.45601823202409,401.885238056422,1.00480419534546
"log_lik[17]",-0.763886991660463,0.0189600357458405,0.59887285106069,-2.29371651721288,-0.978937706702034,-0.638606376177221,-0.40816197935168,0.0161824400874013,997.679267589008,1.00562410015469
"log_lik[18]",-2.4467833432397,0.033431281482295,0.952000747624133,-5.01427896871596,-2.7044264857674,-2.20915742662088,-1.87986378466761,-1.40226758105956,810.902296692112,1.00388442471685
"log_lik[19]",-1.34607980517869,0.0124814732201928,0.683638443359627,-3.18882089392899,-1.61259424344383,-1.20848768644806,-0.892454299695139,-0.439857296280443,3000,1.00140107902847
"log_lik[20]",-0.875268620524292,0.022540542861344,0.71715296000695,-2.86744300645695,-1.11147227381148,-0.678860777424069,-0.427883091865976,-0.000539240799425415,1012.26646146151,1.00185612191214
"log_lik[21]",-1.47701215863285,0.0153529870178963,0.840917731478578,-3.71205833050702,-1.6489865707611,-1.23593867931796,-1.00796675666168,-0.62658769191876,3000,0.999967728131886
"log_lik[22]",-0.711788358249283,0.014984086860356,0.584206615623859,-2.18512605618246,-0.870392615494583,-0.591630125354276,-0.389330562767365,-0.0112167017859117,1520.10076479503,1.00015791876086
"log_lik[23]",-1.88995211597334,0.0360704467066968,0.789494106218173,-3.95393324917468,-2.17848185337602,-1.70562542268938,-1.39022364310751,-0.871118275271291,479.065330931783,1.0056492480917
"log_lik[24]",-1.38414837760247,0.0324229391576458,0.738171024670846,-3.30847782829231,-1.64381100957418,-1.21217510867517,-0.915324219801273,-0.446391094851304,518.333436531757,1.00774953565899
"log_lik[25]",-1.12481464375609,0.0252227617121272,0.760190286684103,-3.32294651661033,-1.34338859141365,-0.935175520773082,-0.660190749861899,-0.202312987718229,908.362837493793,1.00038526843069
"log_lik[26]",-1.42819362044164,0.0216338129444955,0.87147495433864,-3.81440713675745,-1.70498078917,-1.20823329977738,-0.889719715196428,-0.40725357004777,1622.72034035859,1.00181949250771
"log_lik[27]",-1.43425608790102,0.0198740658854654,0.540465312106041,-2.77670863120968,-1.65332175624523,-1.35267264381513,-1.10853966565702,-0.64857680215122,739.540905190627,1.00190588654136
"log_lik[28]",-0.940851684256404,0.0130858844214448,0.716743408253076,-2.78498738940369,-1.20000738655159,-0.790658800747565,-0.497024304159345,0.0166492226115063,3000,1.00165700387418
"log_lik[29]",-1.49878356903021,0.0219750845268687,0.691002082440107,-3.20979750700164,-1.74638037841733,-1.36267214092201,-1.07173007123963,-0.605343840115931,988.77528823436,1.00039445377019
"log_lik[30]",-1.757114518189,0.0185374440543963,0.864930362223686,-4.1689691583049,-2.00917854202526,-1.50746971859578,-1.22387856510194,-0.813837735645461,2177.02080126348,1.00065011944912
"log_lik[31]",-1.07767378826436,0.0199202112464797,0.551166459413319,-2.60699783459036,-1.23044290517527,-0.979844999119398,-0.763120345951871,-0.34471871065249,765.557266647793,1.00181289196742
"log_lik[32]",-2.41014230787444,0.0152635189437326,0.836017363238974,-4.65525250335534,-2.69028622596228,-2.2256413222022,-1.8931316232281,-1.35184652497242,3000,1.00007012755304
"log_lik[33]",-1.57243496888455,0.0141031672530069,0.772462283674005,-3.56281920536894,-1.82082439712859,-1.36475232624226,-1.09528677445972,-0.670552158885646,3000,1.00091353949731
"log_lik[34]",-1.02958223198395,0.0133508608246871,0.731256763579317,-3.01678584050693,-1.26417859964561,-0.868731630446123,-0.581698074236088,-0.0933947700224908,3000,1.00166235090087
"log_lik[35]",-1.97287672141021,0.0252269718401321,0.926329004930511,-4.40114877820501,-2.29444239271212,-1.77068386518285,-1.37242606993552,-0.87565106719209,1348.3426767035,1.00054248668763
"log_lik[36]",-1.14985654543716,0.0271377684622212,0.684182095903455,-2.92702731919413,-1.40309151964232,-0.991156540673865,-0.720129211824128,-0.268467540058304,635.616473847013,1.00425140081437
"log_lik[37]",-1.15807811753242,0.0177977856396672,0.578871157259397,-2.60870988565809,-1.40012900920354,-1.04391225236018,-0.798821273515017,-0.392275075094844,1057.8689705515,1.00272000406668
"log_lik[38]",-0.899484803814259,0.0203798497980711,0.684230777734107,-2.71081501902401,-1.12249144373681,-0.720450255342359,-0.495907010469557,-0.0638800529215712,1127.20589994151,1.00142838631741
"log_lik[39]",-1.01114415393048,0.0116206055294456,0.63648677803466,-2.75686114560859,-1.16221169958921,-0.851921347723467,-0.640098635571146,-0.286781902123643,3000,1.00018547713993
"log_lik[40]",-1.97663948652365,0.0156304010268979,0.856112322528387,-4.30856348203396,-2.28076964375914,-1.78154743995823,-1.42890316376652,-0.855392798806867,3000,1.0001938263545
"log_lik[41]",-1.69749219973612,0.0148687638298231,0.814395735181103,-3.7887222385591,-2.07083746546964,-1.53510658530185,-1.14991232311565,-0.57412595641036,3000,0.999696597639971
"log_lik[42]",-0.842217321937561,0.0208258187995574,0.538797582476072,-2.0582408847299,-1.05007387634059,-0.757439562847576,-0.52685879888636,-0.0664107970188718,669.34050354007,1.00251900270321
"log_lik[43]",-1.71868456967725,0.0150753293584859,0.825709795146261,-3.66101106789536,-2.10284401161345,-1.6071290526678,-1.16932069722371,-0.467279511816705,3000,1.00041735109983
"log_lik[44]",-4.22436772430268,0.0222593448299678,1.10599859480348,-6.98951139481562,-4.78145326311256,-4.05302324794572,-3.49368749512942,-2.55200527460623,2468.79139850599,1.00250029428293
"log_lik[45]",-3.88621508408537,0.0228089421332705,0.853181124467766,-6.12244866093765,-4.22160355425873,-3.72854495441491,-3.32956288724113,-2.74246424463231,1399.17549569196,1.00087040818298
"log_lik[46]",-1.58152046875717,0.0301325896787939,0.792871966906345,-3.75897144390628,-1.84584814275659,-1.39330283186555,-1.09104939677466,-0.580462046124278,692.361978914302,1.00172199035054
"log_lik[47]",-0.912355926219424,0.0291495100443379,0.685695365309935,-2.67911088431202,-1.14737595738386,-0.738325639818466,-0.491635126932801,-0.0565668075466901,553.34999366688,1.00330156340369
"log_lik[48]",-2.36959491397492,0.0154792476898466,0.84783331329387,-4.69530549676545,-2.63749507148711,-2.18213350063995,-1.84545508781093,-1.33767483860133,3000,1.00124985329747
"log_lik[49]",-1.14941805777808,0.0248256080667922,0.814321936106796,-3.50714110917482,-1.38712533759586,-0.903283129061205,-0.657570299559741,-0.272746195853198,1075.95096261852,1.00093286369829
"log_lik[50]",-1.06598027656607,0.0216479378126143,0.720974968560751,-2.96334064689199,-1.27546613898842,-0.882138392218847,-0.65043857285708,-0.222598929940599,1109.19348542186,1.00036090813211
"log_lik[51]",-1.03259512866145,0.0374132741158909,0.838171395175122,-3.35262753564186,-1.27341099644086,-0.809892127448831,-0.516678572236693,-0.0525762449083036,501.896582827509,1.01144444288403
"log_lik[52]",-3.00121016710863,0.0305091843252866,0.871843858939327,-5.34016025132528,-3.37034118612054,-2.81710903742982,-2.42918077409955,-1.84517431982733,816.612892386749,1.00319354081779
"log_lik[53]",-1.13067642267333,0.0346862349221073,0.835094385367879,-3.4649782182486,-1.35248145320075,-0.893603631208239,-0.64072531963445,-0.230076833222342,579.637941255721,1.0034193183723
"log_lik[54]",-6.77920150698138,0.0300873467665283,1.11500718467013,-9.25881216340646,-7.3697093610807,-6.68706289418118,-6.08240935453267,-4.78059508998203,1373.36997577789,1.00269880676168
"log_lik[55]",-2.56534972861021,0.0203200906073355,0.787258222075587,-4.6323937551498,-2.83210314013123,-2.3823681606096,-2.08142210397867,-1.54518397760136,1501.00842493726,0.999703007065133
"log_lik[56]",-1.10834642308301,0.0136890806287337,0.749781825186446,-3.11660226800394,-1.34784627081042,-0.937513057917795,-0.648325758670733,-0.161651645761328,3000,1.00102912060176
"log_lik[57]",-2.55784752055437,0.0160109653750289,0.876956690333749,-4.85161939641381,-2.90786452631603,-2.40693970583724,-2.00302194228937,-1.31266052501079,3000,1.00196486424218
"log_lik[58]",-3.30308715167858,0.0287686965988361,0.858960151250994,-5.10732232993906,-3.81199163742964,-3.27379956352705,-2.75694805158854,-1.63894772744286,891.467799958082,1.00119483635564
"log_lik[59]",-2.44208233370701,0.016266671499621,0.890962291586881,-4.74738320629138,-2.79262786873488,-2.25147648578788,-1.85842861484862,-1.31187232373637,3000,1.00045355589236
"log_lik[60]",-0.967641282686877,0.0162817569819684,0.624084104147555,-2.7026729264054,-1.13520167827473,-0.828431586834349,-0.610117800480373,-0.184948904267202,1469.20942384813,1.00126187373928
"log_lik[61]",-1.13574746874663,0.0129616211279905,0.709937227363595,-3.0792203922625,-1.32603954856032,-0.985632006952946,-0.715713096217218,-0.235352368427045,3000,1.00498689435166
"log_lik[62]",-0.853930338260879,0.0309953159102918,0.692618574966539,-2.69946502445571,-1.07740893638933,-0.689007615595075,-0.442563369435909,0.00443966448319634,499.339744502206,1.01205875129129
"log_lik[63]",-0.94115800822068,0.0162216552677722,0.608139614593154,-2.64784531288666,-1.08553331390483,-0.81130461008907,-0.60238116757929,-0.204573869363935,1405.4527624524,1.00203228895478
"log_lik[64]",-0.678162394137933,0.0160388489104975,0.585965148207127,-2.34294800559253,-0.816120835877173,-0.549124468140518,-0.350646197190465,0.0406863792183631,1334.74154809719,1.0008097389171
"log_lik[65]",-1.43414312843353,0.013213210949871,0.723717369431862,-3.32501906454224,-1.67259500272423,-1.29394858423238,-0.990624307719149,-0.439572866927644,3000,1.00318746104658
"log_lik[66]",-1.0475316795863,0.0270222951696518,0.76597224131427,-3.26110987133501,-1.25488311180904,-0.838898505276314,-0.584220319523609,-0.150879638299275,803.492070643286,1.00063296603193
"log_lik[67]",-3.2974159339272,0.017284225112983,0.946695998337809,-5.72173048458754,-3.73060761205561,-3.14789170855694,-2.64804358958072,-1.93862631614746,3000,1.00176983428818
"log_lik[68]",-1.36066646917018,0.0194704924174216,0.583658697896801,-2.78545022439888,-1.58898673387276,-1.24670779561963,-1.00095022111791,-0.572342181666197,898.595115422686,1.00086090401355
"log_lik[69]",-0.864491474815994,0.0287214818946987,0.662416472193562,-2.65796727408399,-1.08795877796974,-0.694948869673408,-0.469842659042973,-0.0381787080604926,531.922742908945,1.00160647015698
"log_lik[70]",-2.31028109684939,0.02476915255322,1.03509297792261,-5.22622265986998,-2.66342805353615,-2.07701759246555,-1.65070235663328,-1.05546911437218,1746.37066945765,1.0001721626893
"log_lik[71]",-1.45024539344635,0.0162608354969424,0.635349917353184,-3.08116371307546,-1.5991537757274,-1.32381220912183,-1.11388290561793,-0.689370922574899,1526.65267475244,0.999782532803181
"log_lik[72]",-3.11908162790492,0.0270354380216788,0.832288721031562,-5.36764138145022,-3.43575918778669,-2.94874357958893,-2.57427916678241,-2.0258823719378,947.722514076632,1.00190694771256
"log_lik[73]",-1.37002539434645,0.0159202827216375,0.54137690320043,-2.73486213810361,-1.5751658339933,-1.28399086421333,-1.04229671835875,-0.610519684838401,1156.37287301492,1.00018583540461
"log_lik[74]",-2.56831194311184,0.0193926741324086,1.06218050726671,-5.2719416327985,-2.92793195313556,-2.31466968753017,-1.90982830236017,-1.24072705201264,3000,0.999932928851263
"log_lik[75]",-1.59917738636938,0.0242129787801618,0.77009843409243,-3.75428488343332,-1.82459550206891,-1.39470483161868,-1.1298793856023,-0.694370594437372,1011.5702252773,0.999822646431321
"log_lik[76]",-1.90934585729158,0.015597098664713,0.854288277029702,-4.20357879134852,-2.21678108754352,-1.71653279962607,-1.36678350036914,-0.814446419201768,3000,1.00023739924965
"log_lik[77]",-1.2220933266759,0.0262475583408501,0.641857916275419,-2.85390260741558,-1.47262794757255,-1.10069157680254,-0.817936666618754,-0.364712570526244,597.998348187002,1.0033433718921
"log_lik[78]",-1.12625738453663,0.0138449842190713,0.758321016508841,-3.09554100350187,-1.41806874341373,-0.964181238151103,-0.638265145172472,-0.104285315378041,3000,1.00048299898975
"log_lik[79]",-1.21891241005766,0.0200557900916322,0.720622795203729,-3.11408088769498,-1.3908324260835,-1.04084274744416,-0.817426144007004,-0.413678870482362,1291.03031651184,1.00097423319013
"log_lik[80]",-2.80815114503709,0.0231198005028173,0.760636240703322,-4.26799099480844,-3.24787400156793,-2.80861847908124,-2.37303518736746,-1.24994455018983,1082.39521245619,1.00109762871694
"log_lik[81]",-0.97852589481823,0.0281475163766567,0.703791759197157,-2.79851533804971,-1.20739944429329,-0.798983959474812,-0.551741391282368,-0.108839348826069,625.184487757975,1.00191732194478
"log_lik[82]",-1.17691464192243,0.0204867383831328,0.574662069718345,-2.59724831169935,-1.37160127548854,-1.08440106630719,-0.837393879092626,-0.402868028930168,786.827304427377,0.999872637344419
"log_lik[83]",-1.76928725114291,0.0164998590284949,0.676700891963528,-3.47612244641023,-2.01705299123967,-1.65278965383207,-1.3517760931948,-0.880088084605725,1682.02726186224,0.999541116705356
"log_lik[84]",-0.771503191518825,0.0198041785847904,0.648728031883191,-2.53534674465098,-0.929098960501944,-0.614751809412427,-0.400596711889774,-0.00715143114750723,1073.02949781568,1.00057711395787
"log_lik[85]",-1.04836626587494,0.0137076494029044,0.750798878834294,-3.07813937284355,-1.30554743649567,-0.861391074520358,-0.571331798942271,-0.0896726478752066,3000,1.00186371578621
"log_lik[86]",-3.08640577927826,0.0436750135187703,1.26373468513705,-5.47310413305085,-3.92911198158861,-3.15160267986934,-2.19832928753476,-0.651824388255986,837.231798863449,1.00070945746364
