sp,DE,GF,LL,LMA,Aarea,Rarea,LMAp,LMAs,preLL,Narea,Parea,gr
Rudbeckia serotina,U,H,1.54881661891248,70.7945784384138,20.4173794466953,1.23026877081238,63.19960795161073,7.594970486803064,NA,1.53108746168203,NA,Unclassified
Salix glauca,D,T,3.01995172040202,81.2830516164099,10.2329299228075,1.44543977074593,60.26106574136905,21.021985875040855,NA,2.0067863707429296,NA,Deciduous
Salix planifolia,U,T,3.01995172040202,81.2830516164099,12.3026877081238,1.99526231496888,58.2290529299397,23.05399868647021,NA,2.1727011788637447,NA,Unclassified
Sanguinaria canadensis,U,H,3.98107170553497,30.9029543251359,7.94328234724282,2.04173794466953,12.263848325083487,18.639106000052415,NA,1.6710906143107076,NA,Unclassified
Santalum acuminatum,E,T,17.3780082874938,309.029543251359,7.41310241300917,1.34896288259165,126.49150343611936,182.5380398152396,NA,3.118889584093937,0.19952623149688797,Evergreen
Saxegothaea conspicua,E,T,36.3078054770101,128.824955169313,5.75439937337157,0.616595001861482,21.751385852314513,107.07356931699849,NA,1.2299286014704163,NA,Evergreen
Schizachyrium scoparium,U,G,1.69941645950975,56.9661770165117,16.1185959039243,0.873864476177872,49.68616063274603,7.28001638376567,NA,0.703191607026572,NA,Unclassified
Scholtzia involucrata,E,S,23.4422881531992,177.827941003892,14.7910838816821,1.77827941003892,80.55880671861044,97.26913428528155,NA,2.3120647901755946,NA,Evergreen
Senna artemisioides 1lft,E,S,19.4984459975805,346.736850452532,12.8824955169313,5.62341325190349,168.7001333723887,178.0367170801433,NA,4.4157044735331255,0.1753880501841761,Evergreen
Senna artemisioides 3lft,E,S,20.8929613085404,281.838293126445,14.1253754462275,3.46736850452532,139.50261835279207,142.33567477365295,NA,3.1117163371060177,0.1527566058238073,Evergreen
Silphium integrifolium,U,H,3.98107170553497,85.1138038202376,10,1.65958690743756,54.90848530439062,30.20531851584699,NA,1.428893958511103,NA,Unclassified
Silphium terebinthinaceum,U,H,3.01995172040202,75.8577575029184,13.4896288259165,1.31825673855641,58.34039144033606,17.51736606258234,NA,1.0839269140212036,NA,Unclassified
Solanum ferocissium,E,S,6.45654229034656,75.8577575029184,9.54992586021436,1.73780082874938,35.90847222344646,39.949285279471944,NA,2.4603676041476272,0.09772372209558107,Evergreen
Solanum straminifolia,U,T,1.99526231496888,34.6736850452532,13.4896288259165,1.17489755493953,24.00359334388598,10.67009170136722,NA,1.3645831365889245,NA,Unclassified
Solidago rigida,U,H,2.50760701768545,105.407592786826,14.7910838816821,1.31778985136909,91.82222599929909,13.585366787526908,NA,1.4332852733024308,NA,Unclassified
Sorghastrum nutans,U,G,1.97255345736346,75.226672993953,22.151588074173,0.990191424423945,66.85956132070298,8.367111673250022,NA,NA,NA,Unclassified
Spartothamnella puberula,E,S,9.54992586021436,93.3254300796991,13.1825673855641,3.71535229097173,42.90202484984876,50.423405229850346,NA,2.735268726306712,0.11091748152624012,Evergreen
Stirlingia latifolia,E,S,28.8403150312661,288.403150312661,16.5958690743756,2.08929613085404,144.92691603243284,143.47623428022817,NA,2.6915348039269156,NA,Evergreen
Syncarpia glomulifera,E,T,22.9086765276777,147.910838816821,9.1201083935591,0.91201083935591,50.166018218591596,97.74482059822941,NA,1.4621771744567182,0.05942921586155727,Evergreen
Synoum glandulosum,E,T,11.7489755493953,91.201083935591,6.45654229034656,0.776247116628692,24.95121310119796,66.24987083439304,NA,1.4621771744567182,0.07744617978025188,Evergreen
Taxodium distichum,U,T,6.45654229034656,128.824955169313,8.31763771102671,1.20226443461741,79.00542152306676,49.81953364624624,NA,1.5240527537972912,NA,Unclassified
Tsuga canadensis,E,T,60.2559586074358,123.026877081238,5.49540873857625,0.380189396320561,16.17500870426051,106.85186837697749,NA,1.2133888504649772,NA,Evergreen
Urera caracasana,D,T,3.01995172040202,67.6082975391982,15.4881661891248,1.94984459975805,47.34710474209844,20.261192797099767,NA,2.087564835847994,NA,Deciduous
Vaccinium arboreum,U,S,10.9647819614319,125.892541179417,6.45654229034656,0.794328234724281,39.46529760278053,86.42724357663647,NA,1.5100801541641484,NA,Unclassified
Vaccinium corymbosum,U,S,7.58577575029184,102.329299228075,6.16595001861482,1.28824955169313,36.345459230484884,65.98383999759011,NA,1.2560299636948749,NA,Unclassified
Vaccinium myrtillus,D,S,3.46736850452532,58.8843655355589,6.16595001861482,0.616595001861482,32.20376537537078,26.68060016018812,NA,NA,NA,Deciduous
Veratrum parviflorum,U,H,3.63078054770101,33.8844156139203,4.36515832240166,0.630957344480193,7.476307670768111,26.408107943152185,NA,NA,NA,Unclassified
Verticordia nitens,E,S,18.1970085860998,331.131121482591,21.3796208950223,1.99526231496888,224.1151984212225,107.01592306136854,NA,3.7239170625456848,NA,Evergreen
Vismia japurensis,U,T,6.91830970918936,95.4992586021436,12.8824955169313,0.891250938133746,61.8313216703574,33.6679369317862,NA,1.5559656316050745,NA,Unclassified
Vismia lauriformis,U,T,4.46683592150963,87.0963589956081,13.8038426460288,0.954992586021436,64.77526862033565,22.321090375272448,NA,1.566751070108149,NA,Unclassified
Xanthorrhoea preissii,E,S,23.9883291901949,741.310241300918,18.1970085860998,2.34422881531992,569.4044499761222,171.9057913247958,NA,5.929253245799998,NA,Evergreen
Xylomelum pyriforme,E,T,40.7380277804113,151.356124843621,10.471285480509,0.645654229034656,47.21639388979289,104.13973095382809,NA,1.3243415351946646,0.056363765582595426,Evergreen
