"sp","DE","GF","LL","LMA","Aarea","Rarea","LMAp","LMAs","preLL","Narea","Parea","gr"
"Prosopis glandulosa","U","T",7.07945784384138,194.984459975805,17.7827941003892,1.51356124843621,150.131310994032,44.8531489817734,8.62854839498676,3.75324040711828,NA,"Unclassified"
"Protium sp1","E","T",33.1131121482591,114.815362149688,4.07380277804113,0.691830970918937,8.30754636088966,106.507815788798,20.5037792706416,0.993116048420934,NA,"Evergreen"
"Protium sp2","E","T",34.6736850452532,123.026877081238,8.12830516164099,0.707945784384138,17.5607087085043,105.466168372734,20.245626615609,2.15774440915267,NA,"Evergreen"
"Prumnopitys andina","E","T",33.8844156139203,147.910838816821,5.62341325190349,0.602559586074358,11.0571822464388,136.853656570382,25.6644939426415,1.36772882559585,NA,"Evergreen"
"Psychrophila leptosepala","U","H",2.51188643150958,79.4328234724281,8.7096358995608,1.20226443461741,64.2125413504142,15.2202821220139,3.25521632103805,2.30144181740851,NA,"Unclassified"
"Pterocaulon pycnostachyum","U","H",5.12861383991365,81.2830516164099,7.76247116628692,1.25892541179417,48.3299435572479,32.953108059162,6.65003838837522,1.59220872705117,NA,"Unclassified"
"Pultenea daphnoides","E","S",9.33254300796991,93.3254300796991,9.54992586021436,0.870963589956081,36.1530350445874,57.1723950351117,11.3126039759824,1.83653834334835,0.0338844156139203,"Evergreen"
"Pultenea flexilis","E","S",16.5958690743756,91.201083935591,10,1.14815362149688,30.6255744670205,60.5755094685705,12.1048938533771,1.84501541917947,0.0407380277804113,"Evergreen"
"Quercus coccinea","D","T",5.75439937337157,85.1138038202376,9.77237220955811,0.977237220955811,47.2056234174468,37.9081804027908,7.57972135282424,NA,NA,"Deciduous"
"Quercus ellipsoidalis","U","T",6.02559586074358,104.71285480509,13.1825673855641,1.38038426460288,70.020699018629,34.692155786461,6.95772543113769,2.2080047330189,NA,"Unclassified"
"Quercus laevis","D","T",7.58577575029184,102.329299228075,6.76082975391982,0.645654229034656,29.3655071735938,72.9637920544812,14.0258765321166,1.42050931194549,NA,"Deciduous"
"Quercus virginia var geminata","U","T",10.9647819614319,158.489319246111,12.8824955169313,0.91201083935591,78.7591286101189,79.7301906359921,14.8502711204352,2.44906324184475,NA,"Unclassified"
"Regelia ciliata","E","S",19.0546071796325,154.881661891248,14.7910838816821,1.47910838816821,69.2644330265124,85.6172288647357,16.2642907121168,1.74180687339161,NA,"Evergreen"
"Rhododendron maximum","E","T",47.8630092322638,204.173794466953,6.91830970918936,0.776247116628692,21.079575179812,183.094219287141,33.2805997085856,NA,NA,"Evergreen"
"Robinia pseudoacacia","D","T",4.57088189614875,38.0189396320561,9.33254300796991,1.20226443461741,19.5804262884099,18.4385133436462,4.0760646655473,1.83837640849831,NA,"Deciduous"
"Rudbeckia serotina","U","H",1.54881661891248,70.7945784384138,20.4173794466953,1.23026877081238,62.6930627009373,8.10151573747651,1.84972198093722,1.53108746168203,NA,"Unclassified"
"Salix glauca","D","T",3.01995172040202,81.2830516164099,10.2329299228075,1.44543977074593,63.6646281665266,17.6184234498833,3.7171132907365,2.00678637074293,NA,"Deciduous"
"Salix planifolia","U","T",3.01995172040202,81.2830516164099,12.3026877081238,1.99526231496888,65.1540079266799,16.12904368973,3.44792025239492,2.17270117886374,NA,"Unclassified"
"Sanguinaria canadensis","U","H",3.98107170553497,30.9029543251359,7.94328234724282,2.04173794466953,17.254739169691,13.6482151554449,3.118213161935,1.67109061431071,NA,"Unclassified"
"Santalum acuminatum","E","T",17.3780082874938,309.029543251359,7.41310241300917,1.34896288259165,130.300324933034,178.729218318325,30.1283969649897,3.11888958409394,0.199526231496888,"Evergreen"
"Saxegothaea conspicua","E","T",36.3078054770101,128.824955169313,5.75439937337157,0.616595001861482,10.5857307432905,118.239224426023,22.5103267088836,1.22992860147042,NA,"Evergreen"
"Schizachyrium scoparium","U","G",1.69941645950975,56.9661770165117,16.1185959039243,0.873864476177872,47.6019902618221,9.36418675468961,2.10286005048252,0.703191607026572,NA,"Unclassified"
"Scholtzia involucrata","E","S",23.4422881531992,177.827941003892,14.7910838816821,1.77827941003892,79.9941500223599,97.8337909815321,18.3967802043691,2.31206479017559,NA,"Evergreen"
"Senna artemisioides 1lft","E","S",19.4984459975805,346.736850452532,12.8824955169313,5.62341325190349,241.140330542823,105.596519909709,19.0562538512688,4.41570447353313,0.175388050184176,"Evergreen"
"Senna artemisioides 3lft","E","S",20.8929613085404,281.838293126445,14.1253754462275,3.46736850452532,172.00986899124,109.828424135205,20.0290772432614,3.11171633710602,0.152756605823807,"Evergreen"
"Silphium integrifolium","U","H",3.98107170553497,85.1138038202376,10,1.65958690743756,62.4520347944102,22.6617690258274,4.7000952581782,1.4288939585111,NA,"Unclassified"
"Silphium terebinthinaceum","U","H",3.01995172040202,75.8577575029184,13.4896288259165,1.31825673855641,58.7545419608127,17.1032155421057,3.65228529951722,1.0839269140212,NA,"Unclassified"
"Solanum ferocissium","E","S",6.45654229034656,75.8577575029184,9.54992586021436,1.73780082874938,43.8984000402616,31.9593574626568,6.58805055067828,2.46036760414763,0.0977237220955811,"Evergreen"
"Solanum straminifolia","U","T",1.99526231496888,34.6736850452532,13.4896288259165,1.17489755493953,25.1878729717503,9.48581207350287,2.17354020049375,1.36458313658892,NA,"Unclassified"
"Solidago rigida","U","H",2.50760701768545,105.407592786826,14.7910838816821,1.31778985136909,91.0404805024547,14.3671122843713,3.0683599323316,1.43328527330243,NA,"Unclassified"
"Sorghastrum nutans","U","G",1.97255345736346,75.226672993953,22.151588074173,0.990191424423945,64.5435351858535,10.6831378080995,2.3818513015375,NA,NA,"Unclassified"
"Spartothamnella puberula","E","S",9.54992586021436,93.3254300796991,13.1825673855641,3.71535229097173,58.2335858825544,35.0918441971447,7.19638668803326,2.73526872630671,0.11091748152624,"Evergreen"
"Stirlingia latifolia","E","S",28.8403150312661,288.403150312661,16.5958690743756,2.08929613085404,142.713744881766,145.689405430895,26.0264762377973,2.69153480392692,NA,"Evergreen"
"Syncarpia glomulifera","E","T",22.9086765276777,147.910838816821,9.1201083935591,0.91201083935591,35.1083138363631,112.802524980458,21.2733612681002,1.46217717445672,0.0594292158615573,"Evergreen"
"Synoum glandulosum","E","T",11.7489755493953,91.201083935591,6.45654229034656,0.776247116628692,21.2282836949408,69.9728002406502,13.8300603704443,1.46217717445672,0.0774461797802519,"Evergreen"
"Taxodium distichum","U","T",6.45654229034656,128.824955169313,8.31763771102671,1.20226443461741,81.5107461120278,47.3142090572852,9.0292372339379,1.52405275379729,NA,"Unclassified"
"Tsuga canadensis","E","T",60.2559586074358,123.026877081238,5.49540873857625,0.380189396320561,4.66489790374567,118.361979177492,22.565358131057,1.21338885046498,NA,"Evergreen"
"Urera caracasana","D","T",3.01995172040202,67.6082975391982,15.4881661891248,1.94984459975805,52.8455187115988,14.7627788275994,3.23119031805291,2.08756483584799,NA,"Deciduous"
"Vaccinium arboreum","U","S",10.9647819614319,125.892541179417,6.45654229034656,0.794328234724281,31.6992328285982,94.1933083508188,17.8694440714607,1.51008015416415,NA,"Unclassified"
"Vaccinium corymbosum","U","S",7.58577575029184,102.329299228075,6.16595001861482,1.28824955169313,49.1285353730948,53.2007638549802,10.3563825944293,1.25602996369487,NA,"Unclassified"
"Vaccinium myrtillus","D","S",3.46736850452532,58.8843655355589,6.16595001861482,0.616595001861482,28.4514846341126,30.4328809014463,6.07528009046945,NA,NA,"Deciduous"
"Veratrum parviflorum","U","H",3.63078054770101,33.8844156139203,4.36515832240166,0.630957344480193,9.711625913117,24.1727897008033,5.26119399926156,NA,NA,"Unclassified"
"Verticordia nitens","E","S",18.1970085860998,331.131121482591,21.3796208950223,1.99526231496888,218.566945066807,112.564176415784,20.1032025383007,3.72391706254568,NA,"Evergreen"
"Vismia japurensis","U","T",6.91830970918936,95.4992586021436,12.8824955169313,0.891250938133746,52.349205029502,43.1500535726416,8.55875488610113,1.55596563160507,NA,"Unclassified"
"Vismia lauriformis","U","T",4.46683592150963,87.0963589956081,13.8038426460288,0.954992586021436,59.6266894693092,27.4696695262989,5.60643953542536,1.56675107010815,NA,"Unclassified"
"Xanthorrhoea preissii","E","S",23.9883291901949,741.310241300918,18.1970085860998,2.34422881531992,549.372594194716,191.937647106202,31.1285193620489,5.9292532458,NA,"Evergreen"
"Xylomelum pyriforme","E","T",40.7380277804113,151.356124843621,10.471285480509,0.645654229034656,21.9687454156691,129.387379427952,24.3192141656396,1.32434153519466,0.0563637655825954,"Evergreen"
