"","mean","se_mean","sd","X2.5.","X25.","X50.","X75.","X97.5.","n_eff","Rhat","para","sig"
"382",3.30784028527926,0.00262888738625376,0.109129300604507,3.09332552606325,3.23369783886033,3.30783913150728,3.38294190766467,3.51903645620855,1723.21227076588,1.00088967900457,"mu2[111]","sig"
"383",1.99899458148881,0.00439210574766201,0.277781157738574,1.32287404647923,1.84215695448612,2.04521415073925,2.20022861582428,2.41061699672957,4000,0.999409153574968,"mu2[112]","sig"
"384",1.67955317332663,0.0044079191089812,0.278781282523211,1.00660223478346,1.51699146493067,1.72228182834271,1.88109109380719,2.10631929108948,4000,0.9995333246737,"mu2[113]","sig"
"385",1.90603687910418,0.0095210118225848,0.303048880775057,1.22987334321052,1.71644533098484,1.95069002379053,2.13693981679216,2.35714178641639,1013.11596682072,1.00161883056584,"mu2[114]","sig"
"386",2.56424995834751,0.00379752294902048,0.171165464426913,2.10093485884604,2.5091089191422,2.60195601966187,2.67138296861474,2.77398970167078,2031.56850538555,0.999805807662863,"mu2[115]","sig"
"387",3.37236875277956,0.00253256763829599,0.116961517153575,3.14166897609597,3.29425679897376,3.37452303113071,3.45140425323284,3.59886031470674,2132.86751641996,1.00112266722141,"mu2[116]","sig"
"388",2.19479101261281,0.00334695499977329,0.211680020507439,1.68467934921036,2.08120132210306,2.23131758817222,2.34620553976919,2.50066828757711,4000,0.999351812065516,"mu2[117]","sig"
"389",2.41987962279716,0.00235387930728279,0.0937133181687811,2.2266107134127,2.35905229941101,2.42283730412164,2.48430169889336,2.59786448935418,1585.01818344728,1.00080484518163,"mu2[118]","sig"
"390",2.51806340248699,0.00412070251753527,0.168832204465538,2.091882630804,2.44174109944199,2.55320804968295,2.63417518786835,2.74261783462449,1678.6805414905,1.00047509234911,"mu2[119]","sig"
"391",2.47212110089258,0.00462748777816545,0.233641351564359,1.85401762098781,2.38032432865256,2.52530638227919,2.62850661818076,2.76792801726696,2549.2290504421,1.0015679377824,"mu2[120]","sig"
"392",2.19984027780948,0.00306978203676316,0.194150063128847,1.74115101560391,2.09251835285715,2.22819535717266,2.33710695046975,2.49784565577945,4000,1.00058357079718,"mu2[121]","sig"
"393",3.03289115030933,0.00221852820330754,0.0944818328560895,2.84766389226321,2.96848845018002,3.03425473116036,3.09886683800257,3.21339501749724,1813.70525342287,1.00088312652199,"mu2[122]","sig"
"394",2.2011045871694,0.0068552170189761,0.433561992694284,1.26713272703241,1.91629227338214,2.24538521011603,2.54068998391326,2.88595790560553,4000,1.0006568523947,"mu2[123]","sig"
"395",1.29160961816883,0.00752238661866592,0.314512071527493,0.592003888825534,1.09654024050239,1.32779852280295,1.52482654894517,1.78968650823456,1748.08818329102,1.00189738798863,"mu2[124]","sig"
"396",1.77502281199701,0.00538105591203409,0.301956727429451,1.07859353751552,1.60112328954986,1.81136446841,1.99614677733014,2.2443277310192,3148.86767428714,0.999998673632942,"mu2[125]","sig"
"397",1.17253324905062,0.00547512545066553,0.346277337985179,0.435270781867006,0.945956398296052,1.19724470811083,1.42920651419741,1.77429277128586,4000,1.0013612023653,"mu2[126]","sig"
"398",2.43300854824459,0.00390751734075678,0.247133095867915,1.83784316754858,2.29282995614525,2.47405198146827,2.61066638437377,2.78909398910816,4000,1.00155936528444,"mu2[127]","sig"
"399",2.8139033742312,0.00329824069693617,0.132382928189544,2.47278155543725,2.76071748458978,2.83950014030902,2.89632495686893,2.99136182582846,1611.01384906119,1.0006143114392,"mu2[128]","sig"
"400",1.64955805578359,0.00545549873681189,0.345036035609941,0.858279290078756,1.44249036051988,1.70072297818305,1.90486588474242,2.16652311439503,4000,0.999217200049608,"mu2[129]","sig"
"401",2.22977695128757,0.00408660902150119,0.258459848290715,1.61734221036175,2.08838791472973,2.27821954334356,2.41904151610273,2.59898341648712,4000,1.00109129851479,"mu2[130]","sig"
"402",0.0494869004857292,0.0109233927930976,0.335493760808528,-0.716866131355342,-0.13974693366921,0.0676001186280467,0.271528959153948,0.665677340818475,943.308601643747,1.0030374913936,"mu3[1]","nonsig"
